Ashland School District 5,geoId/sch4101560,n/a,11495
Butte Falls,geoId/4110050,n/a,1159
Eagle Point,geoId/4121550,n/a,4409
Medford,geoId/4147000,n/a,53727
Prospect,geoId/4160100,n/a,n/a
Ruch,geoId/4164150,n/a,n/a
Sams Valley,wikidataId/Q7410310,n/a,1872
Shady Cove,geoId/4166550,n/a,3234
Trail,geoId/4174400,n/a,n/a
Wimer,geoId/4182850,n/a,n/a
Aleppo,geoId/4200300724,n/a,n/a
Allison Park,wikidataId/Q4732809,n/a,9093
Aspinwall,geoId/4203320,n/a,n/a
Aspinwall,geoId/4200303320,n/a,1243
Avalon,geoId/4203608,n/a,n/a
Avalon,geoId/4200303608,n/a,2487
Bairdford,wikidataId/Q4848625,n/a,399
Bakerstown,wikidataId/Q4849318,n/a,1069
Baldwin,geoId/4203928,n/a,n/a
Baldwin,geoId/4200303932,n/a,852
Baldwin,geoId/4200303928,n/a,8011
Baldwin Township,wikidataId/Q1776538,n/a,n/a
Bell Acres,geoId/4205216,n/a,n/a
Bell Acres,geoId/4200305216,n/a,555
Bellevue,geoId/4205312,n/a,n/a
Bellevue,geoId/4200305312,n/a,4558
Ben Avon,geoId/4205504,n/a,767
Ben Avon Heights,geoId/4205520,n/a,131
Ben Avon Heights,geoId/4200305520,n/a,131
Bethel Park,wikidataId/Q1132876,3.9,13562
Bethel Park municipality,geoId/4200306064,n/a,13562
Blawnox,geoId/4207000,n/a,n/a
Blawnox,geoId/4200307000,n/a,831
Brackenridge,geoId/4207976,n/a,n/a
Brackenridge,geoId/4200307976,n/a,1386
Braddock,geoId/4207992,n/a,n/a
Braddock,geoId/4200307992,n/a,722
Braddock Hills,geoId/4208008,n/a,942
Braddock Hills,wikidataId/Q1133021,n/a,n/a
Braddock Hills,geoId/4200308008,n/a,942
Bradford Woods,geoId/4208064,n/a,n/a
Bradford Woods,geoId/4200308064,n/a,476
Brentwood,geoId/4208416,n/a,n/a
Brentwood,geoId/4200308416,n/a,3995
Bridgeville,geoId/4208624,n/a,2556
Carnegie,geoId/4211336,n/a,n/a
Carnegie,geoId/4200311336,n/a,3891
Carnot-Moon,geoId/4211348,n/a,n/a
Castle Shannon,geoId/4211680,n/a,n/a
Castle Shannon,geoId/4200311680,n/a,3909
Chalfant,geoId/4212496,n/a,n/a
Chalfant,geoId/4200312496,n/a,363
Cheswick,geoId/4213392,n/a,n/a
Cheswick,geoId/4200313392,n/a,809
Churchill,geoId/4213608,n/a,n/a
Churchill,geoId/4200313608,n/a,1260
Clairton,wikidataId/Q1133095,n/a,2966
Clairton,geoId/4200313704,n/a,2966
Collier,geoId/4200315216,n/a,n/a
Coraopolis,geoId/4216144,n/a,2655
Crafton,geoId/4216848,n/a,n/a
Crafton,geoId/4200316848,n/a,2687
Crescent,geoId/4200317048,n/a,n/a
Curtisville,geoId/4217832,n/a,n/a
Dormont,geoId/4219576,n/a,n/a
Dormont,geoId/4200319576,n/a,4033
Dravosburg,geoId/4219856,n/a,n/a
Dravosburg,geoId/4200319856,n/a,909
Duquesne,wikidataId/Q1130401,n/a,2254
Duquesne,geoId/4200320432,n/a,2254
East Deer,geoId/4200321024,n/a,n/a
East McKeesport,geoId/4221444,n/a,987
East McKeesport,wikidataId/Q1133015,n/a,n/a
East McKeesport,geoId/4200321444,n/a,987
East Pittsburgh,geoId/4221712,n/a,815
East Pittsburgh,wikidataId/Q1130285,n/a,n/a
East Pittsburgh,geoId/4200321712,n/a,815
Edgewood,geoId/4222520,n/a,n/a
Edgewood,geoId/4200322520,n/a,1566
Edgeworth,geoId/4222576,n/a,n/a
Edgeworth,geoId/4200322576,n/a,599
Elizabeth,geoId/4222992,n/a,n/a
Elizabeth,geoId/4200323000,n/a,5565
Elizabeth,geoId/4200322992,n/a,648
Elizabeth Township,wikidataId/Q1751204,n/a,n/a
Emsworth,geoId/4223616,n/a,n/a
Emsworth,geoId/4200323616,n/a,1245
Enlow,wikidataId/Q5379097,n/a,516
Etna,geoId/4224160,n/a,n/a
Etna,geoId/4200324160,n/a,1532
Fawn,geoId/4200325400,n/a,n/a
Findlay,geoId/4200325904,n/a,n/a
Forest Hills,geoId/4226592,n/a,3162
Forward,geoId/4200326896,n/a,n/a
Fox Chapel,geoId/4227120,n/a,n/a
Fox Chapel,geoId/4200327120,n/a,1821
Franklin Park,geoId/4227552,n/a,n/a
Franklin Park,geoId/4200327552,n/a,5292
Frazer,geoId/4200327608,n/a,n/a
Glassport,geoId/4229432,n/a,n/a
Glassport,geoId/4200329432,n/a,2097
Glen Osborne,geoId/4229732,n/a,n/a
Glen Osborne,geoId/4200329732,n/a,198
Glenfield,geoId/4229592,n/a,n/a
Glenfield,geoId/4200329592,n/a,80
Glenshaw,geoId/4229800,n/a,n/a
Green Tree,geoId/4231256,n/a,2137
Hampton,geoId/4200332328,n/a,n/a
Harmar,geoId/4200332624,n/a,n/a
Harrison,geoId/4200332832,n/a,n/a
Haysville,geoId/4233312,n/a,n/a
Haysville,geoId/4200333312,n/a,32
Heidelberg,geoId/4233592,n/a,n/a
Heidelberg,geoId/4200333592,n/a,627
Homestead,geoId/4235424,n/a,n/a
Homestead,geoId/4200335424,n/a,1360
Imperial,wikidataId/Q6006328,n/a,1103
Indiana,geoId/4200336808,n/a,n/a
Ingram,geoId/4237000,n/a,n/a
Ingram,geoId/4200337000,n/a,1528
Jefferson Hills,geoId/4237955,n/a,n/a
Jefferson Hills,geoId/4200337955,n/a,4485
Kennedy,geoId/4200339312,n/a,n/a
Kilbuck,geoId/4200339624,n/a,n/a
Leet,geoId/4200342368,n/a,n/a
Leetsdale,geoId/4242392,n/a,n/a
Leetsdale,geoId/4200342392,n/a,573
Liberty,geoId/4243064,n/a,n/a
Liberty,geoId/4200343064,n/a,1143
Lincoln,geoId/4243408,n/a,n/a
Lincoln,geoId/4200343408,n/a,470
Marshall,geoId/4200347696,n/a,n/a
McCandless,wikidataId/Q1187311,n/a,11852
McDonald,geoId/4246072,n/a,171
McKees Rocks,geoId/4246264,n/a,n/a
McKees Rocks,geoId/4200346264,n/a,2728
McKeesport,geoId/4246256,n/a,n/a
McKeesport,geoId/4200346256,n/a,8929
Millvale,geoId/4249920,n/a,n/a
Millvale,geoId/4200349920,n/a,1879
Monroeville,wikidataId/Q1184052,4.6,12509
Monroeville municipality,geoId/4200350528,n/a,12509
Moon,geoId/4200350784,n/a,n/a
Moon Township,wikidataId/Q1771026,n/a,n/a
Mount Lebanon,geoId/4200351696,n/a,1395
Mount Oliver,wikidataId/Q1182767,n/a,n/a
Mount Oliver,geoId/4200351744,n/a,1395
Mount Vernon,wikidataId/Q28956908,n/a,n/a
Munhall,geoId/4252320,n/a,n/a
Munhall,geoId/4200352320,n/a,5246
Neville,geoId/4200353136,n/a,n/a
Noblestown,wikidataId/Q6044086,n/a,153
North Braddock,geoId/4254816,n/a,n/a
North Braddock,geoId/4200354816,n/a,2155
North Fayette,geoId/4200355016,n/a,6264
North Fayette Township,wikidataId/Q1771256,n/a,n/a
North Versailles,geoId/4200355488,n/a,4749
North Versailles Township,wikidataId/Q379060,n/a,n/a
O'Hara,geoId/4200356384,n/a,n/a
Oakdale,geoId/4255840,n/a,n/a
Oakdale,geoId/4200355840,n/a,658
Oakmont,geoId/4256088,n/a,n/a
Oakmont,geoId/4200356088,n/a,3192
Ohio,geoId/4200356392,n/a,n/a
Penn Hills,wikidataId/Q1183864,n/a,18385
Pennsbury Village,geoId/4259152,n/a,n/a
Pennsbury Village,geoId/4200359152,n/a,487
Pine,geoId/4200360272,n/a,n/a
Pitcairn,geoId/4260712,n/a,n/a
Pitcairn,geoId/4200360712,n/a,1528
Pittsburgh,geoId/4261000,n/a,136275
Pleasant Hills,geoId/4261328,n/a,n/a
Pleasant Hills,geoId/4200361328,n/a,3645
Plum,geoId/4261536,n/a,n/a
Plum,geoId/4200361536,n/a,11387
Port Vue,geoId/4262320,n/a,n/a
Port Vue,geoId/4200362320,n/a,1793
Rankin,geoId/4263408,n/a,n/a
Rankin,geoId/4200363408,n/a,899
Reserve,geoId/4200364240,n/a,n/a
Richland,geoId/4200364528,n/a,n/a
Robinson,geoId/4200365352,n/a,n/a
Ross,geoId/4200366264,n/a,n/a
Rosslyn Farms,geoId/4266320,n/a,n/a
Rosslyn Farms,geoId/4200366320,n/a,185
Russellton,geoId/4266832,n/a,n/a
Scott,geoId/4200368388,n/a,n/a
Sewickley,geoId/4269376,n/a,n/a
Sewickley,geoId/4200369376,n/a,1738
Sewickley Heights,geoId/4269400,n/a,288
Sewickley Heights,wikidataId/Q1182588,n/a,n/a
Sewickley Heights,geoId/4200369400,n/a,288
Sewickley Hills,geoId/4269416,n/a,259
Sewickley Hills,wikidataId/Q579735,n/a,n/a
Sewickley Hills,geoId/4200369416,n/a,259
Shaler,geoId/4200369584,n/a,n/a
Sharpsburg,geoId/4269776,n/a,n/a
Sharpsburg,geoId/4200369776,n/a,1590
South Fayette,geoId/4200372160,n/a,n/a
South Park,geoId/4200372400,n/a,5549
South Park Township,wikidataId/Q1182024,n/a,n/a
South Park Township,geoId/4272403,n/a,5549
South Versailles,geoId/4200372568,n/a,158
South Versailles Township,wikidataId/Q961547,n/a,n/a
Springdale,geoId/4272960,n/a,n/a
Springdale,geoId/4200372960,n/a,1586
Springdale,geoId/4200372968,n/a,838
Springdale Township,wikidataId/Q1114470,n/a,n/a
Stowe,geoId/4200374648,n/a,n/a
Sturgeon,geoId/4274944,n/a,n/a
Swissvale,geoId/4275816,n/a,n/a
Swissvale,geoId/4200375816,n/a,4454
Tarentum,geoId/4276104,n/a,n/a
Tarentum,geoId/4200376104,n/a,2143
Thornburg,geoId/4276560,n/a,n/a
Thornburg,geoId/4200376560,n/a,182
Trafford,geoId/4277272,n/a,24
Turtle Creek,geoId/4277912,n/a,n/a
Turtle Creek,geoId/4200377912,n/a,2445
Upper St. Clair,geoId/4279277,n/a,n/a
Upper St. Clair,geoId/4200379274,n/a,7087
Verona,geoId/4280032,n/a,n/a
Verona,geoId/4200380032,n/a,1239
Versailles,geoId/4280040,n/a,n/a
Versailles,geoId/4200380040,n/a,802
Wall,geoId/4280600,n/a,n/a
Wall,geoId/4200380600,n/a,264
West Deer,geoId/4200382800,n/a,n/a
West Elizabeth,geoId/4282848,n/a,162
West Elizabeth,wikidataId/Q1183917,n/a,n/a
West Elizabeth,geoId/4200382848,n/a,162
West Homestead,geoId/4283200,n/a,833
West Homestead,wikidataId/Q1185864,n/a,n/a
West Homestead,geoId/4200383200,n/a,833
West Mifflin,geoId/4283512,5.4,8655
West Mifflin,wikidataId/Q1180880,n/a,n/a
West Mifflin,geoId/4200383512,n/a,8655
West View,geoId/4284144,n/a,2996
West View,wikidataId/Q1183962,n/a,n/a
West View,geoId/4200384144,n/a,2996
Whitaker,geoId/4284440,n/a,n/a
Whitaker,geoId/4200384440,n/a,524
White Oak,geoId/4284704,n/a,n/a
White Oak,geoId/4200384704,n/a,3601
Whitehall,geoId/4284512,n/a,n/a
Whitehall,geoId/4200384512,n/a,5734
Wilkins,geoId/4200385184,n/a,n/a
Wilkinsburg,geoId/4285188,n/a,n/a
Wilkinsburg,geoId/4200385188,n/a,8773
Wilmerding,geoId/4285496,n/a,n/a
Wilmerding,geoId/4200385496,n/a,916
Apollo,geoId/4202720,n/a,634
Applewold,geoId/4202752,n/a,n/a
Applewold,geoId/4200502752,n/a,148
Atwood,geoId/4203480,n/a,n/a
Atwood,geoId/4200503480,n/a,44
Bethel,geoId/4200505992,n/a,n/a
Boggs,geoId/4200507416,n/a,n/a
Bradys Bend,geoId/4200508152,n/a,n/a
Burrell,geoId/4200510344,n/a,n/a
Cadogan,geoId/4200510680,n/a,n/a
Cowanshannock,geoId/4200516728,n/a,n/a
Dayton,geoId/4218400,n/a,215
East Franklin,geoId/4200521160,n/a,n/a
Elderton,geoId/4222832,n/a,n/a
Elderton,geoId/4200522832,n/a,160
Ford City,geoId/4226512,n/a,1282
"Ford City, Pennsylvania",wikidataId/Q649236,n/a,n/a
Ford Cliff,geoId/4226520,n/a,209
Ford Cliff,wikidataId/Q1130520,n/a,n/a
Ford Cliff,geoId/4200526520,n/a,209
Freeport,geoId/4227784,n/a,n/a
Freeport,geoId/4200527784,n/a,845
Gilpin,geoId/4200529184,n/a,n/a
Hovey,geoId/4200535936,n/a,n/a
Kiskimere,geoId/4239960,n/a,n/a
Kiskiminetas,geoId/4200539968,n/a,n/a
Kittanning,geoId/4240040,n/a,n/a
Kittanning,geoId/4200540040,n/a,1800
Kittanning,geoId/4200540056,n/a,841
Kittanning Township,wikidataId/Q1773464,n/a,n/a
Leechburg,geoId/4242280,n/a,n/a
Leechburg,geoId/4200542280,n/a,977
Lenape Heights,geoId/4242672,n/a,n/a
Madison,geoId/4200546456,n/a,n/a
Mahoning,geoId/4200546632,n/a,n/a
Manor,geoId/4200546976,n/a,n/a
Manorville,geoId/4247064,n/a,n/a
Manorville,geoId/4200547064,n/a,177
North Apollo,geoId/4254728,n/a,n/a
North Apollo,geoId/4200554728,n/a,580
North Buffalo,geoId/4200554856,n/a,1145
North Buffalo Township,wikidataId/Q945829,n/a,n/a
North Vandergrift,geoId/4255480,n/a,225
North Vandergrift-Pleasant View,wikidataId/Q1181688,n/a,n/a
Orchard Hills,geoId/4256960,n/a,n/a
Parker,geoId/4257976,n/a,n/a
Parker,geoId/4200557976,n/a,292
Parks,geoId/4200558160,n/a,n/a
Perry,geoId/4200559440,n/a,n/a
Pine,geoId/4200560280,n/a,n/a
Plumcreek,geoId/4200561576,n/a,n/a
Rayburn,geoId/4200563560,n/a,n/a
Redbank,geoId/4200563712,n/a,n/a
Rural Valley,geoId/4266720,n/a,n/a
Rural Valley,geoId/4200566720,n/a,412
South Bend,wikidataId/Q28958349,n/a,383
South Bend Township,wikidataId/Q1776605,n/a,n/a
South Bethlehem,geoId/4271976,n/a,190
South Bethlehem,geoId/4200571976,n/a,190
"South Bethlehem, Pennsylvania",wikidataId/Q653437,n/a,n/a
South Buffalo,geoId/4200572000,n/a,1058
South Buffalo Township,wikidataId/Q1773695,n/a,n/a
Sugarcreek,geoId/4200574992,n/a,n/a
Templeton,geoId/4276336,n/a,n/a
Valley,geoId/4200579528,n/a,n/a
Washington,geoId/4200581176,n/a,n/a
Wayne,geoId/4200581720,n/a,n/a
West Franklin,geoId/4200583024,n/a,n/a
West Hills,geoId/4283172,n/a,492
West Hills,wikidataId/Q1186909,n/a,n/a
West Kittanning,geoId/4283248,n/a,573
West Kittanning,wikidataId/Q1180672,n/a,n/a
West Kittanning,geoId/4200583248,n/a,573
Worthington,geoId/4286560,n/a,n/a
Worthington,geoId/4200586560,n/a,253
Baker,geoId/0512190093,n/a,n/a
Bristow,geoId/0512190486,n/a,n/a
Butler,geoId/0512190564,n/a,n/a
Columbia,geoId/0512190909,n/a,n/a
Current River,geoId/0512190990,n/a,n/a
Dalton,geoId/0512191012,n/a,n/a
Demun,geoId/0512191059,n/a,n/a
East Roanoke,geoId/0512191204,n/a,n/a
Eleven Point,geoId/0512191221,n/a,n/a
Foster,geoId/0512191323,n/a,n/a
Ingram,geoId/0512191833,n/a,n/a
Jackson,geoId/0512191878,n/a,n/a
Janes Creek,geoId/0512191899,n/a,n/a
Little Black,geoId/0512192220,n/a,n/a
O'Kean,geoId/0551500,n/a,119
O'Kean Township,wikidataId/Q9043026,n/a,n/a
Reyno,geoId/0559180,n/a,217
Reyno Township,wikidataId/Q9043884,n/a,n/a
Richardson,geoId/0512193126,n/a,n/a
Running Lake,geoId/0512193255,n/a,n/a
Shiloh,geoId/0512193363,n/a,n/a
Siloam,geoId/0512193378,n/a,n/a
Spring River,geoId/0512193480,n/a,n/a
Union,geoId/0512193720,n/a,n/a
Warm Springs,wikidataId/Q7969568,n/a,85
Warm Springs Township,wikidataId/Q10836622,n/a,n/a
Water Valley,geoId/0512193948,n/a,n/a
West Roanoke,geoId/0512193974,n/a,n/a
John Day,geoId/4137550,n/a,2358
Long Creek,geoId/4143550,n/a,373
Prairie City,geoId/4159650,n/a,438
Seneca,geoId/4166200,n/a,125
Bedford,geoId/4204944,n/a,n/a
Bedford,geoId/4200904944,n/a,1255
Bedford,geoId/4200904952,n/a,2162
Bedford Township,wikidataId/Q1893465,n/a,n/a
Bloomfield,geoId/4200907024,n/a,n/a
Broad Top,geoId/4200908880,n/a,n/a
Coaldale,geoId/4214584,n/a,n/a
Coaldale,geoId/4200914584,n/a,62
Colerain,geoId/4200915032,n/a,n/a
Cumberland Valley,geoId/4200917664,n/a,n/a
East Providence,geoId/4200921736,n/a,n/a
East St. Clair,geoId/4200921788,n/a,1242
East St. Clair Township,wikidataId/Q1894201,n/a,n/a
Everett,geoId/4224304,n/a,837
Harrison,geoId/4200932840,n/a,n/a
Hopewell,geoId/4235648,n/a,n/a
Hopewell,geoId/4200935656,n/a,783
Hopewell,geoId/4200935648,n/a,99
Hopewell Township,wikidataId/Q1895057,n/a,n/a
Hyndman,geoId/4236640,n/a,324
Juniata,geoId/4200938576,n/a,n/a
Kimmel,geoId/4200939658,n/a,n/a
King,geoId/4200939720,n/a,n/a
Liberty,geoId/4200943072,n/a,n/a
Lincoln,geoId/4200943416,n/a,n/a
Londonderry,geoId/4200944448,n/a,n/a
Mann,geoId/4200946928,n/a,n/a
Manns Choice,geoId/4246944,n/a,n/a
Manns Choice,geoId/4200946944,n/a,96
Monroe,geoId/4200950424,n/a,n/a
Napier,geoId/4200952648,n/a,n/a
New Paris,geoId/4253928,n/a,n/a
New Paris,geoId/4200953928,n/a,79
Pavia,geoId/4200958492,n/a,n/a
Pleasantville,geoId/4261496,n/a,n/a
Pleasantville,geoId/4200961496,n/a,61
Rainsburg,geoId/4263312,n/a,n/a
Rainsburg,geoId/4200963312,n/a,32
Saxton,geoId/4268072,n/a,n/a
Saxton,geoId/4200968072,n/a,277
Schellsburg,geoId/4268152,n/a,n/a
Schellsburg,geoId/4200968152,n/a,134
Snake Spring,geoId/4200971544,n/a,n/a
South Woodbury,geoId/4200972656,n/a,n/a
Southampton,geoId/4200971888,n/a,n/a
St. Clairsville,geoId/4267256,n/a,n/a
St. Clairsville,geoId/4200967256,n/a,32
West Providence,geoId/4200983920,n/a,n/a
West St. Clair,geoId/4200983972,n/a,606
West St. Clair Township,wikidataId/Q1896596,n/a,n/a
Woodbury,geoId/4286128,n/a,n/a
Woodbury,geoId/4200986128,n/a,109
Woodbury,geoId/4200986136,n/a,439
Woodbury Township,wikidataId/Q1896471,n/a,n/a
Arlington,geoId/4102800,n/a,339
Condon,geoId/4115000,n/a,509
Clinton,geoId/4515295,n/a,5322
Cross Hill,geoId/4517890,n/a,2231
Gray Court,geoId/4530355,n/a,6273
Joanna,geoId/4536790,n/a,883
Laurens,geoId/4540615,n/a,8248
Princeton,geoId/4558435,n/a,2416
Watts Mills,geoId/4575220,n/a,n/a
Cascade Locks,geoId/4111600,n/a,471
Hood River,geoId/4134900,n/a,5421
Mount Hood,wikidataId/Q3459741,n/a,82
Odell,geoId/4154550,n/a,1757
Parkdale,geoId/4156500,n/a,510
Burns,geoId/4109800,n/a,2329
Crane,geoId/4116450,n/a,n/a
Diamond,wikidataId/Q5270710,n/a,265
Bear Creek No. 4,geoId/0512990177,n/a,n/a
Bear Creek No. 5,geoId/0512990178,n/a,416
Bear Creek No. 5 Township,wikidataId/Q4876405,n/a,n/a
Bear Creek No. 6,geoId/0512990179,n/a,394
Bear Creek No. 6 Township,wikidataId/Q4876406,n/a,n/a
Calf Creek,geoId/0512990609,n/a,n/a
Long Creek,geoId/0512992274,n/a,n/a
Mount Pleasant,geoId/0512992631,n/a,n/a
Oxley,geoId/0512992801,n/a,n/a
Prairie,geoId/0512993012,n/a,n/a
Red River,geoId/0512993087,n/a,n/a
Rock Creek,geoId/0512993213,n/a,n/a
Shady Grove,geoId/0512993351,n/a,n/a
Spring,geoId/0512993456,n/a,n/a
St. Joe,geoId/0562030,n/a,172
St. Joe Township,wikidataId/Q7588568,n/a,n/a
Tomahawk,geoId/0512993618,n/a,n/a
Wileys Cove,geoId/0512994062,n/a,n/a
Abilene,geoId/2000125,n/a,2791
Banner,geoId/2004103975,n/a,n/a
Buckeye,geoId/2004108925,n/a,n/a
Center,geoId/2004111675,n/a,n/a
Cheever,geoId/2004112700,n/a,n/a
Flora,geoId/2004123550,n/a,n/a
Fragrant Hill,geoId/2004124250,n/a,n/a
Garfield,geoId/2004125550,n/a,n/a
Grant,geoId/2004127625,n/a,n/a
Hayes,geoId/2004130900,n/a,n/a
Herington,geoId/2031400,n/a,965
Holland,geoId/2004132625,n/a,n/a
Hope,geoId/2033075,n/a,224
Hope Township,geoId/2033100,n/a,n/a
Jefferson,geoId/2004135175,n/a,n/a
Liberty,geoId/2004140000,n/a,n/a
Lincoln,geoId/2004140625,n/a,n/a
Logan,geoId/2004141850,n/a,n/a
Lyon,geoId/2004143475,n/a,n/a
Newbern,geoId/2004150225,n/a,n/a
Noble,geoId/2004150800,n/a,n/a
Ridge,geoId/2004159800,n/a,n/a
Rinehart,geoId/2004159900,n/a,n/a
Sherman,geoId/2004164925,n/a,n/a
Union,geoId/2004172100,n/a,n/a
Wheatland,geoId/2004177625,n/a,n/a
Willowdale,geoId/2004179450,n/a,n/a
Burr Oak,geoId/2004309500,n/a,n/a
Center,geoId/2004311700,n/a,n/a
Independence,geoId/2004333850,n/a,n/a
Iowa,geoId/2004334400,n/a,n/a
Iowa Township,geoId/2034400,n/a,n/a
Marion,geoId/2004344675,n/a,n/a
Union,geoId/2004372125,n/a,n/a
Washington,geoId/2004375600,n/a,n/a
Wayne,geoId/2004376100,n/a,n/a
Wolf River,geoId/2004380275,n/a,n/a
Clinton,wikidataId/Q5134026,n/a,332
Clinton Township,geoId/2014325,n/a,n/a
Eudora,geoId/2021675,n/a,2594
Eudora Township,geoId/2021700,n/a,n/a
Grant,geoId/2004527650,n/a,n/a
Kanwaka,wikidataId/Q6365705,n/a,585
Kanwaka Township,geoId/2036075,n/a,n/a
Lawrence,geoId/2038900,n/a,37557
Lecompton,geoId/2039150,n/a,715
Lecompton Township,geoId/2039175,n/a,n/a
Marion,geoId/2004544700,n/a,n/a
Palmyra,geoId/2004554225,n/a,n/a
Wakarusa,geoId/2004574400,n/a,n/a
Willow Springs,geoId/2004579500,n/a,n/a
Belpre,geoId/2005825,n/a,72
Belpre Township,geoId/2005850,n/a,n/a
Franklin,geoId/2004724350,n/a,n/a
Jackson,geoId/2004734750,n/a,n/a
Kinsley,geoId/2037075,n/a,20
Kinsley,geoId/2004737075,n/a,717
Kinsley Township,geoId/2037100,n/a,n/a
Lincoln,geoId/2004740650,n/a,n/a
Logan,geoId/2004741875,n/a,n/a
North Brown,geoId/2004751100,n/a,n/a
South Brown,geoId/2004766550,n/a,n/a
Trenton,geoId/2004771400,n/a,n/a
Wayne,geoId/2004776125,n/a,n/a
Elk Falls,geoId/2020300,n/a,71
Elk Falls Township,geoId/2020325,n/a,n/a
Greenfield,geoId/2004928550,n/a,n/a
Howard,geoId/2033250,n/a,364
Howard Township,geoId/2033275,n/a,n/a
Liberty,geoId/2004940025,n/a,n/a
Longton,geoId/2042650,n/a,181
Longton Township,geoId/2042675,n/a,n/a
Oak Valley,geoId/2004951950,n/a,n/a
Painterhood,geoId/2004954075,n/a,n/a
Paw Paw,geoId/2004954925,n/a,n/a
Union Center,geoId/2004972500,n/a,n/a
Camp Atterbury,wikidataId/Q5026987,n/a,0
Clay,geoId/1800512970,n/a,n/a
Clifty,geoId/1800513618,n/a,n/a
Columbus,geoId/1814734,n/a,19314
Columbus Township,geoId/1814752,n/a,n/a
Flat Rock,geoId/1800523548,n/a,n/a
German,geoId/1800527432,n/a,n/a
Harrison,geoId/1800531612,n/a,n/a
Haw Creek,geoId/1800532530,n/a,n/a
Jackson,geoId/1800536756,n/a,n/a
Ohio,geoId/1800556124,n/a,n/a
Rock Creek,geoId/1800565250,n/a,n/a
Sand Creek,geoId/1800567716,n/a,n/a
Wayne,geoId/1800581656,n/a,n/a
Barnett,geoId/4206504240,n/a,n/a
Beaver,geoId/4206504728,n/a,n/a
Bell,geoId/4206505200,n/a,n/a
Big Run,geoId/4206344,n/a,n/a
Big Run,geoId/4206506344,n/a,192
Brockway,geoId/4208960,n/a,n/a
Brockway,geoId/4206508960,n/a,951
Brookville,geoId/4209224,n/a,n/a
Brookville,geoId/4206509224,n/a,1702
Clover,geoId/4206514408,n/a,n/a
Corsica,geoId/4216304,n/a,n/a
Corsica,geoId/4206516304,n/a,145
Eldred,geoId/4206522872,n/a,n/a
Falls Creek,geoId/4225136,n/a,402
Gaskill,geoId/4206528592,n/a,n/a
Heath,geoId/4206533448,n/a,n/a
Henderson,geoId/4206533816,n/a,n/a
Knox,geoId/4206540304,n/a,n/a
McCalmont,geoId/4206545888,n/a,n/a
Oliver,geoId/4206556712,n/a,n/a
Perry,geoId/4206559480,n/a,n/a
Pine Creek,geoId/4206560368,n/a,n/a
Polk,geoId/4206561920,n/a,n/a
Porter,geoId/4206562176,n/a,n/a
Punxsutawney,geoId/4262920,n/a,2678
Reynoldsville,geoId/4264376,n/a,n/a
Reynoldsville,geoId/4206564376,n/a,1219
Ringgold,geoId/4206564960,n/a,n/a
Rose,geoId/4206566032,n/a,n/a
Snyder,geoId/4206571632,n/a,n/a
Summerville,wikidataId/Q1183298,n/a,198
Summerville,geoId/4206575168,n/a,198
Sykesville,geoId/4275888,n/a,n/a
Sykesville,geoId/4206575888,n/a,511
Timblin,geoId/4276744,n/a,n/a
Timblin,geoId/4206576744,n/a,66
Union,geoId/4206578336,n/a,n/a
Warsaw,geoId/4206581120,n/a,n/a
Washington,geoId/4206581264,n/a,n/a
Winslow,geoId/4206585840,n/a,n/a
Worthville,geoId/4286568,n/a,n/a
Worthville,geoId/4206586568,n/a,30
Young,geoId/4206587168,n/a,n/a
Atkinson,wikidataId/Q4815902,n/a,167
Atkinson Township,geoId/2702656,n/a,n/a
Automba,geoId/2701703016,n/a,n/a
Barnum,geoId/2703628,n/a,269
Barnum,geoId/2701703646,n/a,389
Barnum Township,geoId/2703646,n/a,n/a
Beseman,geoId/2701705518,n/a,n/a
Blackhoof,geoId/2701706328,n/a,n/a
Carlton,geoId/2710018,n/a,469
Clear Creek,wikidataId/Q2882179,n/a,64
Cloquet,geoId/2712160,n/a,4605
Cromwell,geoId/2713780,n/a,119
Eagle,geoId/2701717332,n/a,n/a
Holyoke,wikidataId/Q5887056,n/a,99
Holyoke Township,geoId/2729942,n/a,n/a
Kalevala,geoId/2701732264,n/a,n/a
Kettle River,geoId/2732966,n/a,76
Lakeview,geoId/2701735162,n/a,n/a
Mahtowa,geoId/2739446,n/a,228
Mahtowa Township,geoId/2739464,n/a,n/a
Moose Lake,geoId/2743954,n/a,605
Moose Lake,geoId/2701743972,n/a,439
Moose Lake Township,geoId/2743972,n/a,n/a
North Carlton,wikidataId/Q7054371,n/a,358
Perch Lake,geoId/2701750446,n/a,n/a
Scanlon,geoId/2758936,n/a,482
Silver,geoId/2701760232,n/a,269
Silver Brook Township,geoId/2760268,n/a,n/a
Silver Township,geoId/2760232,n/a,n/a
Skelton,geoId/2701760664,n/a,n/a
Split Rock,geoId/2701761708,n/a,n/a
Thomson,geoId/2764750,n/a,1843
Thomson Township,geoId/2764768,n/a,n/a
"Thomson city, Carlton County, Minnesota",geoId/2701764750,n/a,n/a
Twin Lakes,geoId/2701765902,n/a,n/a
Wrenshall,geoId/2771788,n/a,158
Wrenshall,geoId/2701771806,n/a,181
Wrenshall Township,geoId/2771806,n/a,n/a
Wright,geoId/2771824,n/a,62
Adams,geoId/1912390012,n/a,n/a
Black Oak,geoId/1912390255,n/a,n/a
Cedar,geoId/1912390552,n/a,n/a
East Des Moines,geoId/1912391110,n/a,n/a
